id,timestamp,team_id,type,slug,currency_delta,data,internal_data,strong_currency_delta,hint_refunded
85719,2026-01-17 12:40:37.017274-05,1002,hint_requested,do_they_have_chemistry,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}",NULL,0,NULL
85760,2026-01-17 12:41:33.433835-05,25,hint_requested,gen_nu_brain_rot,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}",NULL,0,NULL
85765,2026-01-17 12:41:47.045674-05,936,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
85768,2026-01-17 12:41:56.796831-05,966,hint_requested,welcome_to_mit,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""welcome_to_mit"",""type"":""puzzle""}}",NULL,0,NULL
85803,2026-01-17 12:42:47.894626-05,941,hint_responded,do_they_have_chemistry,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
85828,2026-01-17 12:43:13.04889-05,44,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
85890,2026-01-17 12:43:34.473875-05,463,hint_requested,watchtower,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""watchtower"",""type"":""puzzle""}}",NULL,0,NULL
85957,2026-01-17 12:44:24.093857-05,55,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
85959,2026-01-17 12:44:25.960022-05,966,hint_responded,welcome_to_mit,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""welcome_to_mit"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
85964,2026-01-17 12:44:28.691137-05,1002,hint_responded,do_they_have_chemistry,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
85991,2026-01-17 12:44:51.160116-05,1768,hint_requested,do_they_have_chemistry,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}",NULL,0,NULL
86033,2026-01-17 12:45:11.128674-05,862,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
86073,2026-01-17 12:45:46.335044-05,929,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86076,2026-01-17 12:45:52.957728-05,1005,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
86079,2026-01-17 12:45:56.107064-05,977,hint_requested,replacements,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""replacements"",""type"":""puzzle""}}",NULL,0,NULL
86088,2026-01-17 12:45:59.731511-05,44,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
86106,2026-01-17 12:46:14.483588-05,463,hint_responded,watchtower,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""watchtower"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86112,2026-01-17 12:46:27.626217-05,43,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
86116,2026-01-17 12:46:38.352101-05,804,hint_requested,shopping_spree,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}",NULL,0,NULL
86159,2026-01-17 12:46:52.279182-05,55,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86178,2026-01-17 12:47:36.5224-05,977,hint_responded,replacements,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""replacements"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86183,2026-01-17 12:47:49.360385-05,25,hint_responded,gen_nu_brain_rot,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86248,2026-01-17 12:48:52.562852-05,1768,hint_responded,do_they_have_chemistry,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86289,2026-01-17 12:49:43.766557-05,804,hint_responded,shopping_spree,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86296,2026-01-17 12:49:45.56963-05,55,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
86297,2026-01-17 12:49:53.071811-05,67,hint_requested,maps,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}",NULL,0,NULL
86299,2026-01-17 12:49:56.59982-05,44,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86306,2026-01-17 12:50:06.800094-05,988,hint_requested,gen_nu_brain_rot,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}",NULL,0,NULL
86325,2026-01-17 12:50:34.617198-05,936,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86327,2026-01-17 12:50:41.831611-05,1005,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86357,2026-01-17 12:51:20.396445-05,862,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86368,2026-01-17 12:51:38.779541-05,67,hint_responded,maps,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86405,2026-01-17 12:52:25.146602-05,25,hint_requested,gen_nu_brain_rot,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}",NULL,0,NULL
86408,2026-01-17 12:52:29.630989-05,43,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86409,2026-01-17 12:52:33.685184-05,47,hint_responded,pixelpinpointr,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86454,2026-01-17 12:53:25.089897-05,25,hint_responded,gen_nu_brain_rot,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86462,2026-01-17 12:53:31.970477-05,562,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
86465,2026-01-17 12:53:34.527288-05,936,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
86516,2026-01-17 12:55:01.581278-05,463,hint_requested,night_circus,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}",NULL,0,NULL
86598,2026-01-17 12:56:20.436141-05,44,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
86600,2026-01-17 12:56:22.708012-05,4,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
86602,2026-01-17 12:56:28.515291-05,397,hint_requested,do_they_have_chemistry,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}",NULL,0,NULL
86622,2026-01-17 12:56:51.858493-05,26,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
86624,2026-01-17 12:56:58.420654-05,812,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
86641,2026-01-17 12:57:23.954613-05,4,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86648,2026-01-17 12:57:27.479041-05,19,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
86666,2026-01-17 12:58:02.579546-05,988,hint_responded,gen_nu_brain_rot,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""gen_nu_brain_rot"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86692,2026-01-17 12:58:44.957057-05,397,hint_responded,do_they_have_chemistry,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86736,2026-01-17 12:59:59.387173-05,806,hint_requested,bird_calls,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_calls"",""type"":""puzzle""}}",NULL,0,NULL
86741,2026-01-17 13:00:03.214548-05,10,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
86778,2026-01-17 13:00:48.250699-05,1158,hint_requested,exsportise,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}",NULL,0,NULL
86782,2026-01-17 13:00:55.821584-05,499,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
86813,2026-01-17 13:01:39.203863-05,10,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86816,2026-01-17 13:01:40.848412-05,55,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86879,2026-01-17 13:03:01.730338-05,562,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86889,2026-01-17 13:03:07.781442-05,812,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86899,2026-01-17 13:03:18.28294-05,35,hint_requested,pixelpinpointr,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}",NULL,0,NULL
86982,2026-01-17 13:05:34.963054-05,1158,hint_responded,exsportise,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86983,2026-01-17 13:05:35.447169-05,936,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
86997,2026-01-17 13:05:53.218467-05,562,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
86999,2026-01-17 13:05:53.935577-05,463,hint_responded,night_circus,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87005,2026-01-17 13:05:58.739792-05,44,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87020,2026-01-17 13:06:16.674532-05,806,hint_responded,bird_calls,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_calls"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87032,2026-01-17 13:06:31.273051-05,26,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87053,2026-01-17 13:06:40.448336-05,941,hint_requested,urban_angst,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}",NULL,0,NULL
87061,2026-01-17 13:06:52.773479-05,859,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
87064,2026-01-17 13:06:54.282875-05,995,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
87067,2026-01-17 13:06:59.617217-05,562,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87081,2026-01-17 13:07:19.965051-05,67,hint_requested,pixelpinpointr,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}",NULL,0,NULL
87086,2026-01-17 13:07:24.403975-05,563,hint_requested,somebody,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}",NULL,0,NULL
87114,2026-01-17 13:07:48.022135-05,995,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87150,2026-01-17 13:08:17.876872-05,941,hint_responded,urban_angst,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87157,2026-01-17 13:08:24.402934-05,804,hint_requested,shopping_spree,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}",NULL,0,NULL
87165,2026-01-17 13:08:34.295276-05,1005,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
87175,2026-01-17 13:08:59.96711-05,4,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
87185,2026-01-17 13:09:18.827548-05,862,hint_requested,urban_angst,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}",NULL,0,NULL
87204,2026-01-17 13:09:33.522857-05,19,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87211,2026-01-17 13:09:45.108156-05,962,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
87213,2026-01-17 13:09:50.573357-05,1464,hint_requested,a_wanderers_colorlog,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""a_wanderers_colorlog"",""type"":""puzzle""}}",NULL,0,NULL
87282,2026-01-17 13:10:38.662019-05,859,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87287,2026-01-17 13:10:43.216789-05,3,hint_requested,night_circus,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}",NULL,0,NULL
87309,2026-01-17 13:11:02.405655-05,804,hint_responded,shopping_spree,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87316,2026-01-17 13:11:07.683171-05,4,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87363,2026-01-17 13:11:23.066014-05,463,hint_requested,pixelpinpointr,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}",NULL,0,NULL
87364,2026-01-17 13:11:23.254691-05,962,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87373,2026-01-17 13:11:37.298606-05,67,hint_responded,pixelpinpointr,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87376,2026-01-17 13:11:44.218476-05,21,hint_requested,system_of_operations,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""system_of_operations"",""type"":""puzzle""}}",NULL,0,NULL
87387,2026-01-17 13:11:50.389861-05,1005,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87393,2026-01-17 13:11:55.455041-05,862,hint_responded,urban_angst,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87395,2026-01-17 13:11:58.044579-05,828,hint_requested,maps,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}",NULL,0,NULL
87416,2026-01-17 13:12:26.089049-05,940,hint_requested,crossloop,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crossloop"",""type"":""puzzle""}}",NULL,0,NULL
87425,2026-01-17 13:12:29.816211-05,365,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
87426,2026-01-17 13:12:34.530181-05,1464,hint_responded,a_wanderers_colorlog,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""a_wanderers_colorlog"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87441,2026-01-17 13:12:49.233869-05,499,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87446,2026-01-17 13:12:55.641865-05,3,hint_responded,night_circus,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87478,2026-01-17 13:13:40.906632-05,1124,hint_requested,drop_star_from_teams,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""drop_star_from_teams"",""type"":""puzzle""}}",NULL,0,NULL
87481,2026-01-17 13:13:42.471998-05,21,hint_responded,system_of_operations,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""system_of_operations"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87484,2026-01-17 13:13:50.601127-05,40,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
87498,2026-01-17 13:14:02.658903-05,22,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
87508,2026-01-17 13:14:14.762516-05,365,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87533,2026-01-17 13:14:40.902525-05,27,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
87560,2026-01-17 13:15:10.37553-05,35,hint_responded,pixelpinpointr,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87582,2026-01-17 13:15:36.840619-05,1124,hint_responded,drop_star_from_teams,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""drop_star_from_teams"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87624,2026-01-17 13:16:20.873652-05,27,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87633,2026-01-17 13:16:33.188162-05,927,hint_requested,pixelpinpointr,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}",NULL,0,NULL
87642,2026-01-17 13:16:48.476081-05,266,hint_requested,watchtower,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""watchtower"",""type"":""puzzle""}}",NULL,0,NULL
87664,2026-01-17 13:17:14.666998-05,952,hint_requested,urban_angst,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}",NULL,0,NULL
87683,2026-01-17 13:17:35.427326-05,22,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87743,2026-01-17 13:19:01.468936-05,940,hint_responded,crossloop,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crossloop"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87746,2026-01-17 13:19:09.117336-05,952,hint_responded,urban_angst,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""urban_angst"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87800,2026-01-17 13:19:35.998416-05,266,hint_responded,watchtower,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""watchtower"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87805,2026-01-17 13:19:38.433328-05,563,hint_responded,somebody,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87823,2026-01-17 13:19:58.174604-05,463,hint_responded,pixelpinpointr,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87836,2026-01-17 13:20:12.408022-05,266,hint_requested,maps,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}",NULL,0,NULL
87858,2026-01-17 13:20:37.547453-05,51,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
87862,2026-01-17 13:20:47.451231-05,828,hint_responded,maps,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87867,2026-01-17 13:20:52.1209-05,14,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
87875,2026-01-17 13:20:58.577713-05,20,hint_requested,do_they_have_chemistry,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}",NULL,0,NULL
87943,2026-01-17 13:21:47.9041-05,55,hint_requested,cat_astrophe,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""cat_astrophe"",""type"":""puzzle""}}",NULL,0,NULL
87950,2026-01-17 13:21:52.444863-05,51,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87989,2026-01-17 13:22:55.530428-05,40,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
87991,2026-01-17 13:22:59.678457-05,55,hint_responded,cat_astrophe,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""cat_astrophe"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
88018,2026-01-17 13:23:41.067989-05,266,hint_responded,maps,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""maps"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
88031,2026-01-17 13:23:58.016443-05,14,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
88098,2026-01-17 13:24:36.46556-05,1568,hint_requested,a_wanderers_colorlog,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""a_wanderers_colorlog"",""type"":""puzzle""}}",NULL,0,NULL
88105,2026-01-17 13:24:54.019604-05,20,hint_responded,do_they_have_chemistry,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
88121,2026-01-17 13:25:11.873184-05,999,hint_requested,replacements,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""replacements"",""type"":""puzzle""}}",NULL,0,NULL
88174,2026-01-17 13:26:01.835737-05,1568,hint_responded,a_wanderers_colorlog,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""a_wanderers_colorlog"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
88210,2026-01-17 13:26:29.731456-05,927,hint_responded,pixelpinpointr,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""pixelpinpointr"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
